# host seconds after t0	host UTC at the newline	line
58.5121	2026-09-24T12:30:32.554Z	M000000000000000000
58.5121	2026-09-24T12:30:32.554Z	Fffffffff0000000000
58.5865	2026-09-24T12:30:32.628Z	S0117170000da486b6a
59.3479	2026-09-24T12:30:33.389Z	W0000002b00021de901
59.3479	2026-09-24T12:30:33.389Z	R0000002b00021de8ff
59.3479	2026-09-24T12:30:33.389Z	E000000000000000000
59.3755	2026-09-24T12:30:33.417Z	M000000000000000000
59.3755	2026-09-24T12:30:33.417Z	Fffffffff0000000000
59.3975	2026-09-24T12:30:33.439Z	S0117170000de486b6e
60.2065	2026-09-24T12:30:34.248Z	S0117170000e2486b72
60.2337	2026-09-24T12:30:34.275Z	W0000002c00021de8fd
60.2337	2026-09-24T12:30:34.275Z	R0000002c00021de8ff
60.2337	2026-09-24T12:30:34.275Z	E000000000000000000
60.2337	2026-09-24T12:30:34.275Z	M000000000000000000
60.2337	2026-09-24T12:30:34.275Z	Fffffffff0000000000
61.0024	2026-09-24T12:30:35.044Z	S0117170000e6486b76
61.0880	2026-09-24T12:30:35.130Z	W0000002d00021de901
61.0880	2026-09-24T12:30:35.130Z	R0000002d00021de8ff
61.0880	2026-09-24T12:30:35.130Z	E000000000000000000
61.0880	2026-09-24T12:30:35.130Z	M000000000000000000
61.0880	2026-09-24T12:30:35.130Z	Fffffffff0000000000
61.8298	2026-09-24T12:30:35.871Z	S0117170000ea486b7a
61.9446	2026-09-24T12:30:35.986Z	W0000002e00021de8fd
61.9446	2026-09-24T12:30:35.986Z	R0000002e00021de8ff
61.9446	2026-09-24T12:30:35.986Z	E000000000000000000
61.9446	2026-09-24T12:30:35.986Z	M000000000000000000
61.9446	2026-09-24T12:30:35.986Z	Fffffffff0000000000
62.6355	2026-09-24T12:30:36.677Z	S0117170000ee486b7e
62.8035	2026-09-24T12:30:36.845Z	W0000002f00021de901
62.8035	2026-09-24T12:30:36.845Z	R0000002f00021de8ff
62.8035	2026-09-24T12:30:36.845Z	E000000000000000000
62.8035	2026-09-24T12:30:36.845Z	M000000000000000000
62.8035	2026-09-24T12:30:36.845Z	Fffffffff0000000000
63.4205	2026-09-24T12:30:37.462Z	S0117170000f2486b82
63.6490	2026-09-24T12:30:37.691Z	W0000003000021de8fd
