# host seconds after t0	host UTC at the newline	line
64.5633	2026-09-24T12:07:06.409Z	M000000000000000000
64.5633	2026-09-24T12:07:06.409Z	Fffffffff0000000000
64.9674	2026-09-24T12:07:06.813Z	S0117170000f9d0bf51
65.4171	2026-09-24T12:07:07.263Z	W0000003400021de8fd
65.4171	2026-09-24T12:07:07.263Z	R0000003400021de8ff
65.4171	2026-09-24T12:07:07.263Z	E000000000000000000
65.4171	2026-09-24T12:07:07.263Z	M000000000000000000
65.4171	2026-09-24T12:07:07.263Z	Fffffffff0000000000
65.7790	2026-09-24T12:07:07.625Z	S0117170000fdd0bf55
66.2810	2026-09-24T12:07:08.127Z	W0000003500021de901
66.2810	2026-09-24T12:07:08.127Z	R0000003500021de8ff
66.2810	2026-09-24T12:07:08.127Z	E000000000000000000
66.2810	2026-09-24T12:07:08.127Z	M000000000000000000
66.2810	2026-09-24T12:07:08.127Z	Fffffffff0000000000
66.5910	2026-09-24T12:07:08.437Z	S011717000101d0bf59
67.1228	2026-09-24T12:07:08.969Z	W0000003600021de8fd
67.1228	2026-09-24T12:07:08.969Z	R0000003600021de8ff
67.1228	2026-09-24T12:07:08.969Z	E000000000000000000
67.1436	2026-09-24T12:07:08.989Z	M000000000000000000
67.1436	2026-09-24T12:07:08.989Z	Fffffffff0000000000
67.4039	2026-09-24T12:07:09.250Z	S011717000105d0bf5d
67.9896	2026-09-24T12:07:09.835Z	W0000003700021de901
67.9896	2026-09-24T12:07:09.835Z	R0000003700021de8ff
67.9896	2026-09-24T12:07:09.835Z	E000000000000000000
67.9896	2026-09-24T12:07:09.835Z	M000000000000000000
67.9896	2026-09-24T12:07:09.835Z	Fffffffff0000000000
68.2090	2026-09-24T12:07:10.055Z	S011717000109d0bf61
68.8413	2026-09-24T12:07:10.687Z	W0000003800021de8fd
68.8413	2026-09-24T12:07:10.687Z	R0000003800021de8ff
68.8413	2026-09-24T12:07:10.687Z	E000000000000000000
68.8627	2026-09-24T12:07:10.708Z	M000000000000000000
68.8627	2026-09-24T12:07:10.708Z	Fffffffff0000000000
69.0100	2026-09-24T12:07:10.856Z	S01171700010dd0bf65
69.7028	2026-09-24T12:07:11.548Z	W0000003900021de901
69.7028	2026-09-24T12:07:11.548Z	R0000003900021de8ff
69.7028	2026-09-24T12:07:11.548Z	E000000000000000000
69.7235	2026-09-24T12:07:11.569Z	M000000000000000000
69.7235	2026-09-24T12:07:11.569Z	Fffffffff0000000000
69.7950	2026-09-24T12:07:11.641Z	S011717000111d0bf69
70.5597	2026-09-24T12:07:12.405Z	W0000003a00021de8fd
70.5597	2026-09-24T12:07:12.405Z	R0000003a00021de8ff
70.5597	2026-09-24T12:07:12.405Z	E000000000000000000
70.5835	2026-09-24T12:07:12.429Z	M000000000000000000
70.5835	2026-09-24T12:07:12.429Z	Fffffffff0000000000
70.6044	2026-09-24T12:07:12.450Z	S011717000115d0bf6d
71.4057	2026-09-24T12:07:13.251Z	S011717000119d0bf71
71.4262	2026-09-24T12:07:13.272Z	W0000003b00021de901
71.4262	2026-09-24T12:07:13.272Z	R0000003b00021de8ff
71.4262	2026-09-24T12:07:13.272Z	E000000000000000000
71.4262	2026-09-24T12:07:13.272Z	M000000000000000000
71.4262	2026-09-24T12:07:13.272Z	Fffffffff0000000000
72.2262	2026-09-24T12:07:14.072Z	S01171700011dd0bf75
72.2937	2026-09-24T12:07:14.139Z	W0000003c00021de8fd
72.2937	2026-09-24T12:07:14.139Z	R0000003c00021de8ff
72.2937	2026-09-24T12:07:14.139Z	E000000000000000000
72.2937	2026-09-24T12:07:14.139Z	M000000000000000000
72.2937	2026-09-24T12:07:14.139Z	Fffffffff0000000000
73.0323	2026-09-24T12:07:14.878Z	S011717000121d0bf79
73.1550	2026-09-24T12:07:15.001Z	W0000003d00021de901
73.1550	2026-09-24T12:07:15.001Z	R0000003d00021de8ff
73.1550	2026-09-24T12:07:15.001Z	E000000000000000000
73.1550	2026-09-24T12:07:15.001Z	M000000000000000000
73.1550	2026-09-24T12:07:15.001Z	Fffffffff0000000000
73.8241	2026-09-24T12:07:15.670Z	S011717000125d0bf7d
74.0159	2026-09-24T12:07:15.861Z	W0000003e00021de8fd
74.0159	2026-09-24T12:07:15.861Z	R0000003e00021de8ff
74.0159	2026-09-24T12:07:15.861Z	E000000000000000000
74.0159	2026-09-24T12:07:15.861Z	M000000000000000000
74.0159	2026-09-24T12:07:15.861Z	Fffffffff0000000000
74.6269	2026-09-24T12:07:16.472Z	S011717000129d0bf81
74.8701	2026-09-24T12:07:16.716Z	W0000003f00021de901
74.8701	2026-09-24T12:07:16.716Z	R0000003f00021de8ff
74.8701	2026-09-24T12:07:16.716Z	E000000000000000000
74.8701	2026-09-24T12:07:16.716Z	M000000000000000000
74.8701	2026-09-24T12:07:16.716Z	Fffffffff0000000000
75.4505	2026-09-24T12:07:17.296Z	S01171700012dd0bf85
75.7149	2026-09-24T12:07:17.560Z	W0000004000021de8fd
75.7149	2026-09-24T12:07:17.560Z	R0000004000021de8ff
75.7149	2026-09-24T12:07:17.560Z	E000000000000000000
75.7387	2026-09-24T12:07:17.584Z	M000000000000000000
75.7387	2026-09-24T12:07:17.584Z	Fffffffff0000000000
76.2438	2026-09-24T12:07:18.089Z	S011717000131d0bf89
76.5792	2026-09-24T12:07:18.425Z	W0000004100021de901
76.5792	2026-09-24T12:07:18.425Z	R0000004100021de8ff
76.5792	2026-09-24T12:07:18.425Z	E000000000000000000
76.5792	2026-09-24T12:07:18.425Z	M000000000000000000
76.5792	2026-09-24T12:07:18.425Z	Fffffffff0000000000
77.0634	2026-09-24T12:07:18.909Z	S011717000135d0bf8d
77.4480	2026-09-24T12:07:19.293Z	W0000004200021de8fd
77.4480	2026-09-24T12:07:19.293Z	R0000004200021de8ff
77.4480	2026-09-24T12:07:19.293Z	E000000000000000000
77.4480	2026-09-24T12:07:19.293Z	M000000000000000000
77.4480	2026-09-24T12:07:19.293Z	Fffffffff0000000000
77.8595	2026-09-24T12:07:19.705Z	S011717000139d0bf91
78.3134	2026-09-24T12:07:20.159Z	W0000004300021de901
78.3134	2026-09-24T12:07:20.159Z	R0000004300021de8ff
78.3134	2026-09-24T12:07:20.159Z	E000000000000000000
78.3134	2026-09-24T12:07:20.159Z	M000000000000000000
78.3134	2026-09-24T12:07:20.159Z	Fffffffff0000000000
78.6694	2026-09-24T12:07:20.515Z	S01171700013dd0bf95
79.1599	2026-09-24T12:07:21.005Z	W0000004400021de8fd
79.1599	2026-09-24T12:07:21.005Z	R0000004400021de8ff
79.1599	2026-09-24T12:07:21.005Z	E000000000000000000
